"Number";"Name";"Deployment State";"Incident State";"Vendor";"Model";"Description";"Type";"Owner";"SerialNumber";"OperatingSystem";"GraphicAdapter";"OtherEquipment";"WarrantyExpirationDate";"InstallDate";"Note"
"14295002973";"128573";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347PZG";"";"";;"2018-07-05";"2018-07-05";
"14295002974";"128589";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ63277DP";"";"";;"2018-07-05";"2018-07-05";
"14295002975";"128588";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347P8L";"";"";;"2018-07-05";"2018-07-05";
"14295002976";"135152";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-05";"2018-07-05";
"14295002977";"135154";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-05";"2018-07-05";
"14295002978";"135159";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-05";"2018-07-05";
"14295002979";"135158";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-05";"2018-07-05";
"14295002980";"125232";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ63278PZ";"";"";;"2018-07-05";"2018-07-05";
"14295002981";"125237";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347PWD";"";"";;"2018-07-05";"2018-07-05";
"14295002982";"125270";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347PXP";"";"";;"2018-07-05";"2018-07-05";
"14295002983";"125222";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"estoque@callink.com.br";"BRJ6327886";"";"";;"2018-07-05";"2018-07-05";
"14295002984";"125223";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ63278W5";"";"";;"2018-07-05";"2018-07-05";
"14295002985";"135166";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-05";"2018-07-05";
"14295002986";"135146";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-05";"2018-07-05";
"14295002987";"135145";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-06";"2018-07-06";
"14295002988";"135144";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ632787B";"";"";;"2018-07-06";"2018-07-06";
"14295002989";"135137";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-06";"2018-07-06";
"14295002990";"135142";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-06";"2018-07-06";
"14295002991";"135139";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347PWN";"";"";;"2018-07-06";"2018-07-06";
"14295002992";"135136";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ63278LC";"";"";;"2018-07-06";"2018-07-06";
"14295002993";"125224";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347PX4";"";"";;"2018-07-06";"2018-07-06";
"14295002994";"135134";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347P9L";"";"";;"2018-07-06";"2018-07-06";
"14295002995";"135133";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-06";"2018-07-06";
"14295002996";"125276";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347P9P";"";"";;"2018-07-06";"2018-07-06";
"14295002997";"125219";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ63278BZ";"";"";;"2018-07-06";"2018-07-06";
"14295002998";"135141";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-06";"2018-07-06";
"14295002999";"125220";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347PTV";"";"";;"2018-07-06";"2018-07-06";
"14295003000";"135127";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-06";"2018-07-06";
"14295003001";"135125";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347PZB";"";"";;"2018-07-06";"2018-07-06";
"14295003002";"125251";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347Q09";"";"";;"2018-07-06";"2018-07-06";
"14295003003";"135140";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-06";"2018-07-06";
"14295003004";"125159";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ63278XC";"";"";;"2018-07-06";"2018-07-06";
"14295003005";"135107";"Production";"Equipamento Usado - em bom estado";"HP 400 G3";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-06";"2018-07-06";
"14295003006";"135108";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8000";"";"Desktop";"";"BRG215FPHC";"";"";;"2018-07-06";"2018-07-06";
"14295003007";"128544";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347P7N";"";"";;"2018-07-06";"2018-07-06";
"14295003008";"125212";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347Q0T";"";"";;"2018-07-06";"2018-07-06";
"14295003009";"135106";"Production";"Equipamento Usado - em bom estado";"HP";"S/N";"";"Desktop";"";"S/N";"";"";;"2018-07-06";"2018-07-06";
"14295003010";"128597";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347PF0";"";"";;"2018-07-06";"2018-07-06";
"14295003011";"135102";"Production";"Equipamento Usado - em bom estado";"HP";"S/N";"";"Desktop";"";"S/N";"";"";;"2018-07-06";"2018-07-06";
"14295003012";"135110";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG119FZ7J";"";"";;"2018-07-06";"2018-07-06";
"14295003013";"135116";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347PXW";"";"";;"2018-07-06";"2018-07-06";
"14295003014";"135114";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-06";"2018-07-06";
"14295003015";"135121";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8000";"";"Desktop";"";"BRG215FPSV";"";"";;"2018-07-07";"2018-07-07";
"14295003016";"128583";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"estoque@callink.com.br";"BRJ6347P7S";"";"";;"2018-07-07";"2018-07-07";
"14295003017";"125262";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"estoque@callink.com.br";"BRJ6347PQP";"";"";;"2018-07-07";"2018-07-07";
"14295003018";"135101";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"estoque@callink.com.br";"BRJ63278N5";"";"";;"2018-07-07";"2018-07-07";
"14295003019";"128555";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"estoque@callink.com.br";"BRJ63278P5";"";"";;"2018-07-07";"2018-07-07";
"14295003020";"135120";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"estoque@callink.com.br";"BRJ63278ND";"";"";;"2018-07-07";"2018-07-07";
"14295003021";"135100";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"S/N";"";"";;"2018-07-07";"2018-07-07";
"14295003022";"128539";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"estoque@callink.com.br";"BRJ632790X";"";"";;"2018-07-07";"2018-07-07";
"14295003023";"128540";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"estoque@callink.com.br";"BRJ6347P7X";"";"";;"2018-07-07";"2018-07-07";
"14295003024";"135080";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"estoque@callink.com.br";"BRJ6347PCZ";"";"";;"2018-07-07";"2018-07-07";
"14295003025";"135082";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"estoque@callink.com.br";"S/N";"";"";;"2018-07-07";"2018-07-07";
"14295003026";"128565";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"estoque@callink.com.br";"BRJ63278C8";"";"";;"2018-07-07";"2018-07-07";
"14295003027";"135084";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"estoque@callink.com.br";"BRJ6347PZN";"";"";;"2018-07-07";"2018-07-07";
"14295003028";"135096";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-09";"2018-07-09";
"14295003029";"135087";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ632789M";"";"";;"2018-07-09";"2018-07-09";
"14295003030";"135088";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347PFL";"";"";;"2018-07-09";"2018-07-09";
"14295003031";"135097";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-09";"2018-07-09";
"14295003032";"135089";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-09";"2018-07-09";
"14295003033";"135090";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"S/N";"";"";;"2018-07-09";"2018-07-09";
"14295003034";"130352";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"estoque@callink.com.br";"BRJ733HQ76";"";"";;"2018-07-09";"2018-07-09";
"14295003035";"130353";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ731HC34";"";"";;"2018-07-09";"2018-07-09";
"14295003036";"128528";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"estoque@callink.com.br";"BRJ63278P1";"";"";;"2018-07-09";"2018-07-09";
"14295003037";"135074";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8300";"";"Desktop";"";"S/N";"";"";;"2018-07-09";"2018-07-09";
"14295003038";"135065";"Production";"Equipamento Usado - em bom estado";"HP";"HP 800 G1";"";"Desktop";"";"S/N";"";"";;"2018-07-10";"2018-07-10";
"14295003039";"130810";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ738JLQF";"";"";;"2018-07-10";"2018-07-10";
"14295003040";"130807";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ733HQ79";"";"";;"2018-07-10";"2018-07-10";
"14295003041";"130809";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ733HQBP";"";"";;"2018-07-10";"2018-07-10";
"14295003042";"131393";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ739JRW9";"";"";;"2018-07-10";"2018-07-10";
"14295003043";"131379";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ733HQ3Q";"";"";;"2018-07-10";"2018-07-10";
"14295003044";"135071";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ733HQ9K";"";"";;"2018-07-10";"2018-07-10";
"14295003045";"131392";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ733HQ4B";"";"";;"2018-07-10";"2018-07-10";
"14295003046";"135070";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ733HQ3W";"";"";;"2018-07-10";"2018-07-10";
"14295003047";"135078";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG215FKFG";"";"";;"2018-07-10";"2018-07-10";
"14295003048";"127016";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"estoque@callink.com.br";"BRJ525SXRC";"";"";;"2018-07-11";"2018-07-11";
"14295003049";"135077";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRG337F4D4";"";"";;"2018-07-11";"2018-07-11";
"14295003050";"135045";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ738JM11";"";"";;"2018-07-16";"2018-07-16";
"14295003051";"131386";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ733HQ47";"";"";;"2018-07-16";"2018-07-16";
"14295003052";"130444";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ731HC2F";"";"";;"2018-07-16";"2018-07-16";
"14295003053";"130793";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ731HC61";"";"";;"2018-07-16";"2018-07-16";
"14295003054";"135044";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ738JM14";"";"";;"2018-07-16";"2018-07-16";
"14295003055";"135042";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ738JLCV";"";"";;"2018-07-16";"2018-07-16";
"14295003056";"130565";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ731HC2J";"";"";;"2018-07-16";"2018-07-16";
"14295003057";"130815";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ731HC4Q";"";"";;"2018-07-16";"2018-07-16";
"14295003058";"130819";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ731HC5P";"";"";;"2018-07-16";"2018-07-16";
"14295003059";"130822";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ739JRTS";"";"";;"2018-07-16";"2018-07-16";
"14295003060";"131394";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ739JS1S";"";"";;"2018-07-16";"2018-07-16";
"14295003061";"130805";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ733HQ48";"";"";;"2018-07-16";"2018-07-16";
"14295003062";"131371";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ739JR7F";"";"";;"2018-07-16";"2018-07-16";
"14295003063";"130523";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ739JRYX";"";"";;"2018-07-16";"2018-07-16";
"14295003064";"135040";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ731HC25";"";"";;"2018-07-16";"2018-07-16";
"14295003065";"130816";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ731HCWN";"";"";;"2018-07-16";"2018-07-16";
"14295003066";"135043";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ731HC6K";"";"";;"2018-07-16";"2018-07-16";
"14295003067";"130619";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ731HC58";"";"";;"2018-07-16";"2018-07-16";
"14295003068";"130811";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ733HQ90";"";"";;"2018-07-16";"2018-07-16";
"14295003069";"130818";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ733HQ3X";"";"";;"2018-07-16";"2018-07-16";
"14295003070";"130447";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ739JR79";"";"";;"2018-07-16";"2018-07-16";
"14295003071";"135036";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ738JM8V";"";"";;"2018-07-16";"2018-07-16";
"14295003072";"131400";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G4";"";"Desktop";"";"BRJ739JRW1";"";"";;"2018-07-16";"2018-07-16";
"14295003073";"1350 35";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ63278M2";"";"";;"2018-07-16";"2018-07-16";
"14295003074";"125163";"Production";"Equipamento Usado - em bom estado";"HP";"HP 400 G3";"";"Desktop";"";"BRJ6347PXD";"";"";;"2018-07-17";"2018-07-17";
"14295003075";"135024";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02J2C7";"";"";;"2018-07-18";"2018-07-18";
"14295003076";"135023";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ4373NCC";"";"";;"2018-07-19";"2018-07-19";
"14295003077";"114203";"Production";"Equipamento Usado - em bom estado";"HP";"HP 8000";"";"Desktop";"";"BRG215FMX0";"";"";;"2018-07-19";"2018-07-19";
"14295003078";"134976";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ4373NK1";"";"";;"2018-07-23";"2018-07-23";
"14295003079";"134975";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ508LYGD";"";"";;"2018-07-23";"2018-07-23";
"14295003080";"126460";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ506L5H4";"";"";;"2018-07-23";"2018-07-23";
"14295003081";"122139";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ512N3Z5";"";"";;"2018-07-23";"2018-07-23";
"14295003082";"115662";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ4352JTQ";"";"";;"2018-07-23";"2018-07-23";
"14295003083";"134970";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"S/N";"";"";;"2018-07-23";"2018-07-23";
"14295003084";"134974";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ446C93H";"";"";;"2018-07-23";"2018-07-23";
"14295003085";"134969";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ506L6R4";"";"";;"2018-07-23";"2018-07-23";
"14295003086";"122151";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ513NM91";"";"";;"2018-07-23";"2018-07-23";
"14295003087";"134968";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ550350B";"";"";;"2018-07-23";"2018-07-23";
"14295003088";"134967";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ508LZD8";"";"";;"2018-07-23";"2018-07-23";
"14295003089";"134966";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ446C5P2";"";"";;"2018-07-23";"2018-07-23";
"14295003090";"121292";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ446C947";"";"";;"2018-07-23";"2018-07-23";
"14295003091";"134965";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ55036KB";"";"";;"2018-07-23";"2018-07-23";
"14295003092";"134964";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ508LZDW";"";"";;"2018-07-23";"2018-07-23";
"14295003093";"121288";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ446C8X3";"";"";;"2018-07-23";"2018-07-23";
"14295003094";"121237";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ446C9YC";"";"";;"2018-07-23";"2018-07-23";
"14295003095";"134971";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"S/N";"";"";;"2018-07-23";"2018-07-23";
"14295003096";"134963";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ508LY7J";"";"";;"2018-07-23";"2018-07-23";
"14295003097";"134962";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ525SY1B";"";"";;"2018-07-23";"2018-07-23";
"14295003098";"134972";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ508LZB0";"";"";;"2018-07-23";"2018-07-23";
"14295003099";"134961";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"estoque@callink.com.br";"BRJ446C5YF";"";"";;"2018-07-23";"2018-07-23";
"14295003100";"134960";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"S/N";"";"";;"2018-07-23";"2018-07-23";
"14295003101";"121271";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ446C9BD";"";"";;"2018-07-23";"2018-07-23";
"14295003102";"134959";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ508LZ8H";"";"";;"2018-07-23";"2018-07-23";
"14295003103";"134958";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"S/N";"";"";;"2018-07-23";"2018-07-23";
"14295003104";"134957";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ508LZCK";"";"";;"2018-07-23";"2018-07-23";
"14295003105";"134956";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"S/N";"";"";;"2018-07-24";"2018-07-24";
"14295003106";"123598";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ5503508";"";"";;"2018-07-24";"2018-07-24";
